Unnamed: 0,day,lat,lon,air_temperature_tmmn,potential_evapotranspiration,mean_vapor_pressure_deficit,relative_humidity_rmax,relative_humidity_rmin,precipitation_amount,air_temperature_tmmx,wind_speed
15130,2018-06-15,40.53373,-115.45768,278.2,4.4,1.09,73.8,20.0,0.0,294.3,4.5
15131,2018-06-16,40.53373,-115.45768,275.6,7.5,0.93,67.9,23.2,0.0,292.6,2.6000001
15132,2018-06-17,40.53373,-115.45768,274.2,6.9,0.39,88.700005,43.600002,0.7,292.4,4.1
15133,2018-06-18,40.53373,-115.45768,274.4,5.9,0.19,82.5,60.7,0.0,293.9,4.3
15134,2018-06-19,40.53373,-115.45768,274.4,7.1,0.44,65.3,42.2,0.0,293.5,3.0
15135,2018-06-20,40.53373,-115.45768,275.5,7.1,1.06,95.700005,22.7,0.0,287.7,1.4
15136,2018-06-21,40.53373,-115.45768,278.4,8.1,1.2099999,96.700005,18.1,0.0,280.8,4.5
15137,2018-06-22,40.53373,-115.45768,278.1,7.2000003,1.0,100.0,24.6,0.0,286.1,2.4
15138,2018-06-23,40.53373,-115.45768,276.9,5.8,0.96999997,87.1,23.2,0.0,291.7,4.6
15139,2018-06-24,40.53373,-115.45768,274.4,4.6,1.15,76.5,17.5,0.0,292.5,1.6
15140,2018-06-25,40.53373,-115.45768,279.3,3.7,1.62,68.4,13.3,0.0,295.0,3.8
15141,2018-06-26,40.53373,-115.45768,279.7,4.7000003,1.65,66.5,13.5,0.0,290.9,3.6000001
15142,2018-06-27,40.53373,-115.45768,281.4,5.9,1.8299999,74.4,12.1,0.0,293.0,3.1000001
15143,2018-06-28,40.53373,-115.45768,277.9,8.0,1.13,71.1,19.0,0.0,294.1,5.3
15144,2018-06-29,40.53373,-115.45768,275.9,4.9,0.78,84.3,27.300001,0.0,296.5,3.3
15145,2018-06-30,40.53373,-115.45768,274.6,2.1000001,0.85999995,73.3,23.7,0.0,296.2,2.9
15146,2018-07-01,40.53373,-115.45768,277.2,1.6,1.1899999,66.5,20.0,0.0,298.9,3.4
15147,2018-07-02,40.53373,-115.45768,279.6,4.6,1.16,64.1,24.1,0.0,295.3,4.1
15148,2018-07-03,40.53373,-115.45768,279.8,3.0,1.05,79.700005,25.300001,0.0,291.6,3.3
15149,2018-07-04,40.53373,-115.45768,282.3,3.4,1.48,83.5,16.9,0.0,291.2,5.4
15150,2018-07-05,40.53373,-115.45768,282.0,4.7000003,1.8399999,67.1,10.6,0.0,296.4,5.4
15151,2018-07-06,40.53373,-115.45768,280.7,5.0,1.8499999,48.7,10.7,0.0,298.3,3.2
15152,2018-07-07,40.53373,-115.45768,282.2,6.7000003,1.79,60.100002,14.900001,0.0,295.4,3.7
15153,2018-07-08,40.53373,-115.45768,284.4,6.1,1.66,72.9,20.6,0.0,293.2,2.5
15154,2018-07-09,40.53373,-115.45768,285.3,8.2,1.79,64.700005,18.6,0.0,296.9,2.1000001
15155,2018-07-10,40.53373,-115.45768,284.5,8.3,1.5999999,54.2,20.9,0.0,300.4,2.9
15156,2018-07-11,40.53373,-115.45768,283.0,8.5,1.54,55.2,21.5,0.0,300.3,2.3
15157,2018-07-12,40.53373,-115.45768,282.8,6.4,1.48,54.9,23.0,0.0,301.7,2.9
15158,2018-07-13,40.53373,-115.45768,283.5,6.4,1.6999999,50.4,19.800001,0.0,298.3,2.2
15159,2018-07-14,40.53373,-115.45768,285.2,6.8,1.6999999,56.0,20.1,0.0,299.8,2.3
15160,2018-07-15,40.53373,-115.45768,283.5,8.2,1.48,52.3,23.1,0.0,297.2,1.8000001
15161,2018-07-16,40.53373,-115.45768,283.6,8.2,1.3299999,55.0,27.4,0.0,297.5,3.4
15162,2018-07-17,40.53373,-115.45768,283.5,8.8,1.63,65.700005,20.4,0.0,299.2,2.2
15163,2018-07-18,40.53373,-115.45768,284.8,4.4,2.09,65.5,13.2,0.0,300.3,3.3
15164,2018-07-19,40.53373,-115.45768,283.6,1.9,2.1499999,66.0,12.1,0.0,298.6,2.3
15165,2018-07-20,40.53373,-115.45768,284.3,2.8,1.73,57.3,19.2,0.0,300.1,1.8000001
15166,2018-07-21,40.53373,-115.45768,284.3,4.9,1.3199999,49.9,27.2,0.0,302.0,3.5
15167,2018-07-22,40.53373,-115.45768,284.9,7.0,1.18,48.9,32.0,0.0,302.0,1.9
15168,2018-07-23,40.53373,-115.45768,283.9,10.400001,1.1899999,62.7,30.6,6.6,293.6,2.5
15169,2018-07-24,40.53373,-115.45768,285.0,10.8,1.6899999,82.1,22.0,0.0,298.4,2.1000001
15170,2018-07-25,40.53373,-115.45768,284.5,5.1,1.67,68.1,21.7,0.5,297.2,2.5
15171,2018-07-26,40.53373,-115.45768,285.9,5.1,1.66,93.200005,21.6,0.0,291.7,2.4
15172,2018-07-27,40.53373,-115.45768,284.6,7.3,1.8499999,93.200005,16.7,0.0,297.5,2.8
15173,2018-07-28,40.53373,-115.45768,283.4,4.4,1.88,63.9,14.1,0.0,300.5,3.3
15174,2018-07-29,40.53373,-115.45768,282.8,4.6,1.9599999,57.100002,11.3,0.0,300.5,2.7
15175,2018-07-30,40.53373,-115.45768,285.8,5.4,2.08,51.5,11.5,0.0,300.6,3.0
15176,2018-07-31,40.53373,-115.45768,286.5,6.2000003,2.12,43.0,14.3,0.0,301.1,3.4
15177,2018-08-01,40.53373,-115.45768,284.2,5.9,1.66,63.100002,22.7,0.8,299.4,3.0
15178,2018-08-02,40.53373,-115.45768,283.6,8.1,1.42,51.4,25.0,0.0,301.2,3.5
15179,2018-08-03,40.53373,-115.45768,281.6,7.1,1.5999999,46.2,15.7,0.0,302.4,4.7000003
15180,2018-08-04,40.53373,-115.45768,279.0,7.8,1.4499999,44.600002,14.8,0.0,302.0,4.3
15181,2018-08-05,40.53373,-115.45768,276.4,8.0,1.18,47.4,17.6,0.0,300.3,3.2
15182,2018-08-06,40.53373,-115.45768,280.2,6.0,1.66,47.2,11.2,0.0,302.0,2.5
15183,2018-08-07,40.53373,-115.45768,281.7,7.7000003,1.86,60.3,11.3,0.0,297.7,2.7
15184,2018-08-08,40.53373,-115.45768,285.5,9.1,2.11,95.200005,12.2,0.0,292.0,3.0
15185,2018-08-09,40.53373,-115.45768,286.2,6.8,2.4199998,85.0,10.3,0.0,295.4,3.2
15186,2018-08-10,40.53373,-115.45768,286.0,2.3,2.4199998,72.9,10.8,0.0,296.5,2.7
15187,2018-08-11,40.53373,-115.45768,285.3,5.1,2.1599998,94.8,12.8,0.0,292.6,3.6000001
15188,2018-08-12,40.53373,-115.45768,285.1,7.2000003,1.78,81.200005,17.800001,0.0,296.6,1.7
15189,2018-08-13,40.53373,-115.45768,284.2,6.4,1.5999999,58.600002,20.5,0.0,299.3,2.1000001
15190,2018-08-14,40.53373,-115.45768,284.0,8.5,1.53,52.5,20.4,0.5,300.0,1.9
15191,2018-08-15,40.53373,-115.45768,282.5,8.7,1.35,52.9,23.5,1.8000001,300.0,1.8000001
15192,2018-08-16,40.53373,-115.45768,281.6,8.1,1.4699999,62.100002,21.6,0.0,297.6,1.7
15193,2018-08-17,40.53373,-115.45768,281.3,8.7,1.15,63.8,27.2,1.5,297.0,2.7
15194,2018-08-18,40.53373,-115.45768,278.9,8.3,1.3199999,49.9,19.300001,0.0,301.0,2.6000001
15195,2018-08-19,40.53373,-115.45768,281.0,7.3,1.78,50.0,12.5,0.3,299.6,2.2
15196,2018-08-20,40.53373,-115.45768,281.2,8.2,1.5,45.0,16.300001,0.0,301.2,4.9
15197,2018-08-21,40.53373,-115.45768,281.6,7.6,1.38,43.5,19.800001,0.0,301.0,3.1000001
15198,2018-08-22,40.53373,-115.45768,279.3,10.400001,1.24,71.5,19.0,0.0,295.7,3.6000001
15199,2018-08-23,40.53373,-115.45768,278.6,10.2,1.56,82.9,12.8,0.0,297.2,2.7
15200,2018-08-24,40.53373,-115.45768,279.6,9.5,1.55,65.9,12.400001,0.0,300.3,4.0
15201,2018-08-25,40.53373,-115.45768,276.9,7.8,1.56,66.5,9.3,0.0,298.3,3.6000001
15202,2018-08-26,40.53373,-115.45768,277.0,8.400001,1.22,65.8,13.8,0.0,296.6,5.7000003
15203,2018-08-27,40.53373,-115.45768,275.5,8.0,0.62,44.2,34.4,0.0,299.6,4.8
15204,2018-08-28,40.53373,-115.45768,272.7,9.400001,0.82,39.7,24.800001,0.0,300.9,1.9
15205,2018-08-29,40.53373,-115.45768,278.9,8.7,1.43,62.9,14.6,0.0,299.8,1.8000001
15206,2018-08-30,40.53373,-115.45768,277.5,7.6,1.27,59.600002,18.5,0.0,298.4,3.9
15207,2018-08-31,40.53373,-115.45768,276.8,8.0,1.22,42.7,15.7,0.0,301.1,2.8
15208,2018-09-01,40.53373,-115.45768,277.6,7.1,1.25,36.7,17.0,0.0,301.6,2.7
15209,2018-09-02,40.53373,-115.45768,279.6,7.6,1.54,44.0,11.900001,0.0,300.3,2.1000001
15210,2018-09-03,40.53373,-115.45768,280.9,8.6,1.55,56.8,12.1,0.0,298.7,2.1000001
15211,2018-09-04,40.53373,-115.45768,281.8,7.1,1.65,65.5,11.0,0.0,297.3,1.9
15212,2018-09-05,40.53373,-115.45768,281.3,6.8,1.48,77.4,15.3,0.0,297.0,3.1000001
15213,2018-09-06,40.53373,-115.45768,281.8,8.400001,1.1,87.5,25.9,0.0,294.2,3.0
15214,2018-09-07,40.53373,-115.45768,283.0,6.7000003,1.54,71.200005,18.0,0.0,295.9,2.8
15215,2018-09-08,40.53373,-115.45768,280.1,8.0,1.62,100.0,11.3,0.0,286.1,4.3
15216,2018-09-09,40.53373,-115.45768,279.1,9.1,1.51,86.4,10.5,0.0,289.0,2.0
15217,2018-09-10,40.53373,-115.45768,279.3,12.3,1.63,84.4,9.1,0.0,288.2,2.9
15218,2018-09-11,40.53373,-115.45768,277.8,9.5,1.48,99.3,9.0,0.0,284.0,3.8
15219,2018-09-12,40.53373,-115.45768,276.5,6.8,1.02,79.700005,15.2,0.0,290.8,4.6
15220,2018-09-13,40.53373,-115.45768,276.3,8.2,0.93,57.600002,15.0,0.0,293.8,3.4
15221,2018-09-14,40.53373,-115.45768,274.7,10.1,1.36,48.2,9.5,0.0,297.1,3.3
15222,2018-09-15,40.53373,-115.45768,278.0,8.7,1.04,39.2,18.9,0.0,297.2,4.9
15223,2018-09-16,40.53373,-115.45768,276.1,9.900001,1.17,67.1,15.3,0.0,290.9,3.1000001
15224,2018-09-17,40.53373,-115.45768,276.7,8.6,1.36,100.0,11.6,0.0,285.2,2.7
15225,2018-09-18,40.53373,-115.45768,277.0,6.1,1.28,69.4,11.3,0.0,290.7,2.8
15226,2018-09-19,40.53373,-115.45768,273.5,7.4,0.9,100.0,15.6,0.0,277.5,3.5
15227,2018-09-20,40.53373,-115.45768,272.0,7.7000003,0.81,100.0,18.7,0.0,275.7,1.8000001
15228,2018-09-21,40.53373,-115.45768,277.0,7.2000003,1.39,100.0,9.400001,0.0,283.3,2.8
15229,2018-09-22,40.53373,-115.45768,278.1,6.5,1.31,91.1,12.1,0.0,290.6,4.1
15230,2018-09-23,40.53373,-115.45768,275.3,7.7000003,0.96999997,90.1,16.6,0.0,288.7,4.5
15231,2018-09-24,40.53373,-115.45768,272.6,9.3,0.78,99.9,19.7,0.0,290.1,3.0
15232,2018-09-25,40.53373,-115.45768,271.5,8.0,0.78,93.200005,16.800001,0.0,291.8,2.4
15233,2018-09-26,40.53373,-115.45768,273.2,8.400001,1.01,81.6,13.1,0.0,292.8,2.1000001
15234,2018-09-27,40.53373,-115.45768,276.7,10.6,1.37,94.0,8.3,0.0,285.8,2.3
15235,2018-09-28,40.53373,-115.45768,278.4,8.2,1.52,100.0,10.1,0.0,280.2,2.5
15236,2018-09-29,40.53373,-115.45768,279.7,7.8,1.2099999,100.0,17.2,0.0,271.9,4.5
15237,2018-09-30,40.53373,-115.45768,274.5,7.5,0.84,97.5,21.4,0.0,274.7,4.3
15238,2018-10-01,40.53373,-115.45768,277.8,8.2,1.11,91.8,14.3,0.0,274.5,3.1000001
15239,2018-10-02,40.53373,-115.45768,275.1,8.2,0.57,91.5,35.3,6.9,281.7,3.6000001
15240,2018-10-03,40.53373,-115.45768,274.1,8.2,0.21,52.3,56.0,8.0,286.9,1.7
15241,2018-10-04,40.53373,-115.45768,272.0,7.4,0.0,80.5,84.8,14.2,276.8,4.1
15242,2018-10-05,40.53373,-115.45768,268.1,7.3,0.17,75.6,51.4,3.6000001,283.0,3.0
15243,2018-10-06,40.53373,-115.45768,270.1,7.5,0.07,81.5,69.8,7.3,285.2,4.0
15244,2018-10-07,40.53373,-115.45768,268.7,8.6,0.13,53.8,57.4,0.0,290.0,5.6
15245,2018-10-08,40.53373,-115.45768,267.4,6.2000003,0.24,60.9,42.5,0.0,289.2,3.5
15246,2018-10-09,40.53373,-115.45768,268.9,7.2000003,0.06,100.0,69.700005,13.8,280.6,5.8
15247,2018-10-10,40.53373,-115.45768,268.4,6.8,0.08,84.8,69.4,6.0,275.3,3.0
15248,2018-10-11,40.53373,-115.45768,267.8,7.7000003,0.19999999,55.5,48.0,0.0,282.7,2.5
15249,2018-10-12,40.53373,-115.45768,265.9,7.4,0.42,33.4,26.9,0.5,286.3,1.2
15250,2018-10-13,40.53373,-115.45768,267.2,5.6,0.47,32.5,22.5,0.0,288.1,4.4
15251,2018-10-14,40.53373,-115.45768,261.5,6.9,0.19999999,45.3,35.7,0.0,286.6,3.8
15252,2018-10-15,40.53373,-115.45768,261.4,6.4,0.39999998,42.3,16.7,0.0,289.5,2.0
15253,2018-10-16,40.53373,-115.45768,267.2,6.5,0.53,37.100002,18.1,0.0,291.1,2.5
15254,2018-10-17,40.53373,-115.45768,269.7,8.5,0.55,73.8,22.5,0.6,283.4,2.3
15255,2018-10-18,40.53373,-115.45768,270.1,8.1,0.55,100.0,24.0,0.0,279.0,1.2
15256,2018-10-19,40.53373,-115.45768,271.8,9.7,0.74,97.3,17.6,0.0,274.8,2.2
15257,2018-10-20,40.53373,-115.45768,274.6,4.8,0.72999996,91.5,20.1,0.0,274.5,3.9
15258,2018-10-21,40.53373,-115.45768,274.0,5.5,0.48999998,88.3,34.5,4.7000003,280.4,3.2
15259,2018-10-22,40.53373,-115.45768,273.3,5.2000003,0.14,88.8,65.4,1.3000001,283.7,1.8000001
15260,2018-10-23,40.53373,-115.45768,271.7,7.0,0.44,86.8,35.0,0.8,281.0,2.3
15261,2018-10-24,40.53373,-115.45768,271.9,4.8,0.61,59.9,22.800001,0.0,281.4,3.1000001
15262,2018-10-25,40.53373,-115.45768,269.9,7.8,0.45,47.9,30.2,0.0,288.9,2.7
15263,2018-10-26,40.53373,-115.45768,272.1,9.2,0.68,78.3,23.6,0.0,282.8,2.1000001
15264,2018-10-27,40.53373,-115.45768,274.5,7.0,0.65,100.0,27.6,0.0,270.3,2.4
15265,2018-10-28,40.53373,-115.45768,275.4,7.4,0.78,75.200005,22.7,0.0,271.1,3.6000001
15266,2018-10-29,40.53373,-115.45768,266.5,9.2,0.16,89.4,50.100002,0.0,266.5,4.3
15267,2018-10-30,40.53373,-115.45768,264.3,5.5,0.22999999,70.6,37.5,0.0,271.6,3.5
15268,2018-10-31,40.53373,-115.45768,264.1,3.7,0.19999999,27.4,39.7,1.3000001,280.8,3.7
15269,2018-11-01,40.53373,-115.45768,271.3,3.7,0.22999999,29.1,55.8,0.0,280.9,5.5
15270,2018-11-02,40.53373,-115.45768,269.6,7.0,0.45,37.8,33.600002,0.0,284.6,5.6
15271,2018-11-03,40.53373,-115.45768,268.8,6.1,0.31,35.7,39.7,0.0,284.9,4.2000003
15272,2018-11-04,40.53373,-115.45768,269.6,5.7000003,0.38,61.8,33.8,0.0,283.5,5.7000003
15273,2018-11-05,40.53373,-115.45768,264.8,6.8,0.26999998,54.7,37.9,0.0,285.8,4.5
15274,2018-11-06,40.53373,-115.45768,262.9,6.0,0.24,46.100002,36.3,0.0,286.3,3.6000001
15275,2018-11-07,40.53373,-115.45768,262.2,4.3,0.26,40.100002,31.6,0.0,287.1,2.7
15276,2018-11-08,40.53373,-115.45768,258.3,3.9,0.21,35.2,31.800001,0.0,288.0,1.7
15277,2018-11-09,40.53373,-115.45768,261.1,5.2000003,0.42,34.9,15.3,0.0,288.1,2.6000001
15278,2018-11-10,40.53373,-115.45768,261.7,4.8,0.34,46.9,19.800001,0.0,285.6,3.5
15279,2018-11-11,40.53373,-115.45768,258.5,4.7000003,0.17999999,68.1,34.9,0.0,279.8,3.0
15280,2018-11-12,40.53373,-115.45768,259.9,6.3,0.24,52.8,27.1,0.0,285.8,1.6
15281,2018-11-13,40.53373,-115.45768,264.8,6.0,0.5,63.7,13.900001,0.0,285.1,3.1000001
15282,2018-11-14,40.53373,-115.45768,269.8,4.0,0.62,45.8,14.400001,0.0,286.8,2.2
15283,2018-11-15,40.53373,-115.45768,270.4,5.6,0.57,51.100002,19.4,0.0,283.5,1.0
15284,2018-11-16,40.53373,-115.45768,269.3,3.6000001,0.62,71.700005,15.7,0.0,280.4,2.6000001
15285,2018-11-17,40.53373,-115.45768,265.0,5.3,0.29999998,62.3,31.4,0.0,283.9,2.4
15286,2018-11-18,40.53373,-115.45768,260.5,6.0,0.28,55.9,29.6,0.0,286.1,2.2
15287,2018-11-19,40.53373,-115.45768,266.4,5.7000003,0.5,55.3,16.7,0.0,282.0,2.5
15288,2018-11-20,40.53373,-115.45768,268.4,3.6000001,0.65,70.0,8.0,0.0,275.2,3.7
15289,2018-11-21,40.53373,-115.45768,269.5,5.7000003,0.62,100.0,12.3,2.5,272.1,4.5
15290,2018-11-22,40.53373,-115.45768,268.1,2.7,0.22,100.0,49.2,4.6,272.6,5.1
15291,2018-11-23,40.53373,-115.45768,270.3,4.9,0.12,100.0,72.6,24.9,279.0,8.400001
15292,2018-11-24,40.53373,-115.45768,260.1,5.5,0.03,77.200005,65.6,4.2000003,278.1,7.6
15293,2018-11-25,40.53373,-115.45768,260.4,4.5,0.19999999,100.0,34.100002,0.8,270.7,3.1000001
15294,2018-11-26,40.53373,-115.45768,263.0,3.7,0.35999998,89.8,23.0,3.5,266.6,2.9
15295,2018-11-27,40.53373,-115.45768,270.6,3.6000001,0.42999998,100.0,31.2,2.9,267.0,3.0
15296,2018-11-28,40.53373,-115.45768,266.9,5.0,0.049999997,92.4,74.9,8.8,271.1,1.9
15297,2018-11-29,40.53373,-115.45768,262.1,4.5,0.0,96.5,81.5,8.1,266.4,4.0
15298,2018-11-30,40.53373,-115.45768,260.4,4.1,0.0,94.4,92.5,12.7,269.1,4.9
15299,2018-12-01,40.53373,-115.45768,259.1,4.4,0.0,78.0,85.4,20.1,271.8,4.6
15300,2018-12-02,40.53373,-115.45768,257.1,4.3,0.0,76.0,85.1,0.0,275.4,4.4
15301,2018-12-03,40.53373,-115.45768,253.8,2.1000001,0.08,80.3,49.0,0.0,279.0,2.4
15302,2018-12-04,40.53373,-115.45768,254.5,2.9,0.13,77.700005,39.8,1.9,279.4,4.1
15303,2018-12-05,40.53373,-115.45768,263.2,4.3,0.13,100.0,55.3,0.0,274.6,2.9
15304,2018-12-06,40.53373,-115.45768,262.3,1.2,0.22,95.700005,41.4,0.0,278.1,2.7
15305,2018-12-07,40.53373,-115.45768,264.6,2.1000001,0.21,96.0,46.600002,0.0,278.9,2.6000001
15306,2018-12-08,40.53373,-115.45768,261.5,3.1000001,0.17,93.6,47.2,0.0,272.5,2.4
15307,2018-12-09,40.53373,-115.45768,263.1,3.6000001,0.28,100.0,34.600002,0.0,273.4,3.8
15308,2018-12-10,40.53373,-115.45768,263.0,2.1000001,0.28,87.3,34.9,0.6,277.8,2.5
15309,2018-12-11,40.53373,-115.45768,259.5,4.1,0.19999999,68.200005,39.100002,0.0,273.6,2.2
15310,2018-12-12,40.53373,-115.45768,259.4,3.2,0.13,78.4,49.600002,1.8000001,275.0,5.9
15311,2018-12-13,40.53373,-115.45768,260.3,5.0,0.29999998,90.8,26.7,1.9,272.5,3.4
15312,2018-12-14,40.53373,-115.45768,268.6,5.0,0.42999998,100.0,28.300001,1.4,271.9,4.7000003
15313,2018-12-15,40.53373,-115.45768,264.5,4.5,0.38,100.0,27.5,0.0,264.6,3.5
15314,2018-12-16,40.53373,-115.45768,268.5,3.4,0.52,100.0,23.7,0.0,267.7,4.5
15315,2018-12-17,40.53373,-115.45768,265.6,4.6,0.24,78.3,44.0,0.0,275.1,2.5
15316,2018-12-18,40.53373,-115.45768,265.3,5.8,0.19999999,66.5,48.100002,0.0,273.4,3.1000001
15317,2018-12-19,40.53373,-115.45768,268.5,2.7,0.28,77.4,45.3,0.0,272.7,3.1000001
15318,2018-12-20,40.53373,-115.45768,269.3,0.4,0.51,71.6,26.0,0.0,279.9,3.7
15319,2018-12-21,40.53373,-115.45768,265.5,0.7,0.22999999,44.9,45.5,6.3,281.3,3.4
15320,2018-12-22,40.53373,-115.45768,259.9,1.1,0.11,39.5,52.8,0.0,278.8,2.6000001
15321,2018-12-23,40.53373,-115.45768,264.7,0.6,0.12,73.5,61.7,16.7,272.9,2.5
15322,2018-12-24,40.53373,-115.45768,267.2,1.7,0.07,100.0,75.200005,12.5,270.9,3.4
15323,2018-12-25,40.53373,-115.45768,260.7,1.8000001,0.0,100.0,79.3,7.7000003,269.2,3.9
15324,2018-12-26,40.53373,-115.45768,256.7,1.1,0.04,100.0,66.0,9.7,268.2,3.1000001
15325,2018-12-27,40.53373,-115.45768,256.3,2.5,0.0,95.1,94.5,7.9,266.8,5.2000003
15326,2018-12-28,40.53373,-115.45768,253.0,3.8,0.02,90.700005,70.200005,0.0,264.5,3.7
15327,2018-12-29,40.53373,-115.45768,255.0,4.6,0.11,87.9,44.8,0.0,269.8,3.7
15328,2018-12-30,40.53373,-115.45768,260.5,2.2,0.11,100.0,54.600002,9.3,272.5,6.0
15329,2018-12-31,40.53373,-115.45768,263.7,1.2,0.17,100.0,50.0,1.1,272.5,4.2000003
15330,2018-01-01,40.53373,-115.45677,268.9,1.4,0.32999998,100.0,39.0,0.0,263.0,2.0
15331,2018-01-02,40.53373,-115.45677,268.0,1.8000001,0.41,100.0,30.4,0.3,269.9,2.5
15332,2018-01-03,40.53373,-115.45677,269.9,2.4,0.5,74.0,25.6,0.0,278.0,3.1000001
15333,2018-01-04,40.53373,-115.45677,271.4,1.3000001,0.53999996,61.9,25.7,0.0,278.6,3.2
15334,2018-01-05,40.53373,-115.45677,270.3,1.0,0.44,68.9,31.9,1.4,275.0,2.6000001
15335,2018-01-06,40.53373,-115.45677,267.4,1.3000001,0.16,90.0,59.4,6.6,270.2,2.5
15336,2018-01-07,40.53373,-115.45677,265.3,0.8,0.31,92.700005,37.9,0.3,271.0,2.9
15337,2018-01-08,40.53373,-115.45677,271.1,0.90000004,0.32999998,94.9,45.0,3.9,277.1,3.8
15338,2018-01-09,40.53373,-115.45677,272.6,1.8000001,0.16,75.0,72.4,3.9,279.0,3.5
15339,2018-01-10,40.53373,-115.45677,269.2,2.3,0.04,100.0,88.6,17.0,274.9,6.2000003
15340,2018-01-11,40.53373,-115.45677,268.7,2.7,0.17,100.0,60.7,3.0,277.4,4.2000003
15341,2018-01-12,40.53373,-115.45677,267.6,1.2,0.22,73.200005,51.0,0.0,278.4,3.3
15342,2018-01-13,40.53373,-115.45677,267.0,1.9,0.32999998,58.7,38.100002,0.0,274.0,1.4
15343,2018-01-14,40.53373,-115.45677,269.5,2.5,0.45999998,68.700005,31.300001,0.0,270.7,3.0
15344,2018-01-15,40.53373,-115.45677,270.8,1.8000001,0.39,75.0,38.7,0.0,274.6,3.1000001
15345,2018-01-16,40.53373,-115.45677,270.1,3.8,0.28,86.700005,48.100002,0.0,273.6,2.0
15346,2018-01-17,40.53373,-115.45677,269.4,2.1000001,0.26999998,100.0,48.2,0.0,273.9,3.3
15347,2018-01-18,40.53373,-115.45677,274.0,2.7,0.5,100.0,37.5,0.0,270.0,4.2000003
15348,2018-01-19,40.53373,-115.45677,264.8,3.9,0.17999999,87.1,51.2,11.2,276.1,5.0
15349,2018-01-20,40.53373,-115.45677,260.8,3.3,0.07,85.700005,68.200005,3.7,278.4,5.2000003
15350,2018-01-21,40.53373,-115.45677,260.5,1.1,0.099999994,100.0,57.8,1.0,267.3,3.1000001
15351,2018-01-22,40.53373,-115.45677,265.0,1.1,0.089999996,100.0,71.8,0.0,267.0,2.4
15352,2018-01-23,40.53373,-115.45677,261.9,0.2,0.17999999,85.200005,46.2,0.0,272.3,3.3
15353,2018-01-24,40.53373,-115.45677,269.3,1.6,0.37,94.9,35.4,0.0,273.2,4.8
15354,2018-01-25,40.53373,-115.45677,264.3,0.3,0.16,91.700005,52.5,4.9,274.6,5.1
15355,2018-01-26,40.53373,-115.45677,261.9,0.90000004,0.089999996,81.8,64.0,0.0,276.8,2.9
15356,2018-01-27,40.53373,-115.45677,263.3,1.6,0.12,76.6,59.5,1.6,278.2,3.2
15357,2018-01-28,40.53373,-115.45677,267.5,1.2,0.35999998,89.1,36.5,0.0,277.3,2.7
15358,2018-01-29,40.53373,-115.45677,269.5,0.7,0.47,81.5,30.7,0.0,277.4,3.5
15359,2018-01-30,40.53373,-115.45677,272.7,1.5,0.51,86.4,31.7,0.0,279.5,3.8
15360,2018-01-31,40.53373,-115.45677,271.8,2.3,0.42999998,74.5,35.100002,0.0,281.7,3.6000001
15361,2018-02-01,40.53373,-115.45677,270.6,3.1000001,0.31,70.1,44.9,0.5,280.3,2.6000001
15362,2018-02-02,40.53373,-115.45677,270.6,2.3,0.35,99.6,42.600002,0.0,274.8,3.0
15363,2018-02-03,40.53373,-115.45677,271.3,0.90000004,0.22999999,100.0,58.100002,0.0,270.5,4.6
15364,2018-02-04,40.53373,-115.45677,271.6,2.7,0.31,90.9,48.3,0.0,270.7,3.9
15365,2018-02-05,40.53373,-115.45677,269.2,2.8,0.26,100.0,48.600002,0.0,267.1,4.0
15366,2018-02-06,40.53373,-115.45677,265.9,2.1000001,0.21,100.0,48.100002,0.0,260.5,3.6000001
15367,2018-02-07,40.53373,-115.45677,267.1,0.90000004,0.39999998,100.0,29.800001,0.0,267.3,2.0
15368,2018-02-08,40.53373,-115.45677,270.9,0.90000004,0.52,86.200005,27.2,0.0,269.3,2.5
15369,2018-02-09,40.53373,-115.45677,271.9,1.4,0.39,89.8,38.100002,0.0,267.9,4.6
15370,2018-02-10,40.53373,-115.45677,261.7,1.3000001,0.19,100.0,40.8,0.0,266.0,4.8
15371,2018-02-11,40.53373,-115.45677,261.0,0.6,0.28,100.0,28.2,3.0,269.9,4.4
15372,2018-02-12,40.53373,-115.45677,258.8,0.7,0.02,77.1,72.4,8.3,274.1,2.4
15373,2018-02-13,40.53373,-115.45677,258.8,0.6,0.19,82.6,38.8,3.1000001,273.0,1.9
15374,2018-02-14,40.53373,-115.45677,265.8,1.8000001,0.19,100.0,50.600002,3.1000001,276.5,4.1
15375,2018-02-15,40.53373,-115.45677,258.2,2.1000001,0.04,100.0,70.1,0.0,271.4,3.4
15376,2018-02-16,40.53373,-115.45677,259.5,1.5,0.26,94.200005,27.300001,4.0,266.2,3.1000001
15377,2018-02-17,40.53373,-115.45677,264.9,1.2,0.39999998,100.0,27.300001,2.2,266.2,3.7
15378,2018-02-18,40.53373,-115.45677,262.4,2.7,0.17,100.0,47.4,12.6,267.6,7.9
15379,2018-02-19,40.53373,-115.45677,257.1,1.4,0.04,93.6,71.3,3.4,261.7,6.2000003
15380,2018-02-20,40.53373,-115.45677,252.9,0.5,0.08,97.3,46.0,0.0,268.4,3.8
15381,2018-02-21,40.53373,-115.45677,255.7,1.2,0.11,100.0,44.4,0.0,266.9,2.0
15382,2018-02-22,40.53373,-115.45677,256.9,0.90000004,0.07,100.0,59.7,5.2000003,266.2,2.8
