Station,Latitude,Longitude,Variable,Year_Start,Year_End
USS0010G15S,42.76,-110.59,SNWD,2005,2024
USS0010G20S,42.53,-110.66,SNWD,2002,2024
USS0010G22S,42.3,-110.68,SNWD,2015,2024
USS0010G23S,42.82,-110.84,SNWD,2010,2024
USS0010G24S,42.15,-110.68,SNWD,2010,2024
USS0010G25S,42.65,-110.81,SNWD,2014,2024
USS0010J01S,40.92,-110.19,SNWD,2001,2024
USS0010J04S,40.95,-110.48,SNWD,1999,2024
USS0010J06S,40.98,-110.85,SNWD,2009,2024
USS0010J10S,40.6,-110.43,SNWD,1998,2024
USS0010J12S,40.55,-110.35,SNWD,2009,2024
USS0010J17S,40.89,-110.83,SNWD,2010,2024
USS0010J18S,40.55,-110.69,SNWD,2005,2024
USS0010J20S,40.91,-110.5,SNWD,1999,2024
USS0010J21S,40.88,-110.54,SNWD,2010,2024
USS0010J22S,40.96,-110.58,SNWD,2010,2024
USS0010J23S,40.84,-110.66,SNWD,2011,2024
USS0010J26S,40.72,-110.47,SNWD,2001,2024
USS0010J30S,40.58,-110.59,SNWD,2003,2024
USS0010J35S,40.86,-110.8,SNWD,2000,2024
USS0010J43S,40.77,-110.01,SNWD,2004,2024
USS0010J44S,40.8,-110.88,SNWD,1998,2024
USS0010J52S,40.68,-110.95,SNWD,1996,2024
USS0010J55S,40.84,-110.01,SNWD,2009,2024
USS0010K01S,39.89,-110.75,SNWD,2002,2024
USS0010K02S,39.96,-110.99,SNWD,2003,2024
USS0010K06S,39.68,-110.43,SNWD,2007,2024
USS0010M01S,38.08,-110.77,SNWD,2014,2024
USS0010R04S,34.31,-110.75,SNWD,2003,2024
USS0010S01S,33.81,-110.92,SNWD,2002,2024
USS0011C01S,46.56,-111.29,SNWD,2001,2024
USS0011C02S,46.58,-111.27,SNWD,2004,2024
USS0011C04S,46.35,-111.85,SNWD,1999,2024
USS0011D08S,45.02,-111.85,SNWD,1999,2024
USS0011D11S,45.51,-111.92,SNWD,2002,2024
USS0011D19S,45.27,-111.43,SNWD,2002,2024
USS0011D28S,45.6,-111.96,SNWD,1996,2024
USS0011E03S,44.59,-111.82,SNWD,2002,2024
USS0011E07S,44.66,-111.09,SNWD,2003,2024
USS0011E10S,44.42,-111.39,SNWD,1999,2024
USS0011E24S,44.79,-111.71,SNWD,2002,2024
USS0011E29S,44.96,-111.29,SNWD,1996,2024
USS0011E30S,44.61,-111.15,SNWD,2002,2024
USS0011E31S,44.59,-111.12,SNWD,1998,2024
USS0011E35S,44.51,-111.13,SNWD,1993,2024
USS0011E36S,44.53,-111.41,SNWD,2002,2024
USS0011E37S,44.44,-111.99,SNWD,2007,2024
USS0011E38S,44.95,-111.36,SNWD,2002,2024
USS0011E39S,44.98,-111.95,SNWD,2003,2024
USS0011F02S,43.57,-111.21,SNWD,2005,2024
USS0011F11S,43.21,-111.69,SNWD,2011,2024
USS0011G01S,42.95,-111.36,SNWD,2005,2024
USS0011G05S,42.56,-111.3,SNWD,2002,2024
USS0011G06S,42.36,-111.56,SNWD,2002,2024
USS0011G30S,42.52,-111.96,SNWD,2016,2024
USS0011G32S,42.05,-111.6,SNWD,1996,2024
USS0011G33S,42.41,-111.17,SNWD,2015,2024
USS0011H01S,41.97,-111.6,SNWD,2009,2024
USS0011H03S,41.89,-111.57,SNWD,2009,2024
USS0011H07S,41.92,-111.47,SNWD,2009,2024
USS0011H08S,41.38,-111.94,SNWD,1997,2024
USS0011H21S,41.31,-111.45,SNWD,2003,2024
USS0011H25S,41.41,-111.83,SNWD,2004,2024
USS0011H30S,41.38,-111.92,SNWD,2001,2024
USS0011H31S,41.25,-111.41,SNWD,2010,2024
USS0011H32S,41.22,-111.36,SNWD,2010,2024
USS0011H36S,41.9,-111.63,SNWD,1997,2024
USS0011H37S,41.68,-111.42,SNWD,1999,2024
USS0011H55S,41.41,-111.54,SNWD,1997,2024
USS0011H57S,41.47,-111.5,SNWD,1996,2024
USS0011H58S,41.79,-111.55,SNWD,2001,2024
USS0011H59S,41.36,-111.49,SNWD,2004,2024
USS0011H60S,41.86,-111.51,SNWD,2007,2024
USS0011J01S,40.85,-111.05,SNWD,1997,2024
USS0011J02S,40.89,-111.07,SNWD,1997,2024
USS0011J06S,40.67,-111.22,SNWD,2012,2024
USS0011J08S,40.16,-111.21,SNWD,2003,2024
USS0011J11S,40.99,-111.82,SNWD,1997,2024
USS0011J12S,40.97,-111.81,SNWD,2003,2024
USS0011J21S,40.43,-111.62,SNWD,1996,2024
USS0011J22S,40.19,-111.36,SNWD,2012,2024
USS0011J23S,40.3,-111.26,SNWD,1996,2024
USS0011J32S,40.36,-111.09,SNWD,2002,2024
USS0011J37S,40.87,-111.72,SNWD,2004,2024
USS0011J42S,40.56,-111.66,SNWD,2002,2024
USS0011J46S,40.61,-111.1,SNWD,2001,2024
USS0011J52S,40.76,-111.63,SNWD,2003,2024
USS0011J53S,40.79,-111.12,SNWD,1995,2024
USS0011J56S,40.62,-111.53,SNWD,1997,2024
USS0011J57S,40.6,-111.58,SNWD,1997,2024
USS0011J64S,40.84,-111.71,SNWD,2004,2024
USS0011J65S,40.66,-111.64,SNWD,2004,2024
USS0011J68S,40.93,-111.81,SNWD,1999,2024
USS0011J69S,40.83,-111.76,SNWD,1999,2024
USS0011J70S,40.28,-111.61,SNWD,2002,2024
USS0011K03S,39.68,-111.32,SNWD,1996,2024
USS0011K05S,39.61,-111.3,SNWD,2012,2024
USS0011K09S,39.31,-111.43,SNWD,2000,2024
USS0011K10S,39.3,-111.45,SNWD,2012,2024
USS0011K11S,39.32,-111.49,SNWD,2012,2024
USS0011K12S,39.14,-111.51,SNWD,2012,2024
USS0011K13S,39.14,-111.56,SNWD,2004,2024
USS0011K15S,39.05,-111.47,SNWD,2003,2024
USS0011K21S,39.87,-111.28,SNWD,2002,2024
USS0011K22S,39.89,-111.25,SNWD,2003,2024
USS0011K28S,39.45,-111.27,SNWD,1999,2024
USS0011K29S,39.42,-111.25,SNWD,2012,2024
USS0011K31S,39.13,-111.44,SNWD,2002,2024
USS0011K32S,39.13,-111.35,SNWD,2012,2024
USS0011K35S,39.24,-111.52,SNWD,2012,2024
USS0011K36S,39.5,-111.73,SNWD,2012,2024
USS0011K39S,39.01,-111.58,SNWD,2003,2024
USS0011K52S,39.93,-111.63,SNWD,1998,2024
USS0011L01S,38.77,-111.68,SNWD,1996,2024
USS0011L02S,38.79,-111.69,SNWD,2011,2024
USS0011L03S,38.5,-111.77,SNWD,2010,2024
USS0011L04S,38.68,-111.6,SNWD,1999,2024
USS0011L05S,38.21,-111.48,SNWD,2003,2024
USS0011L12S,38.8,-111.68,SNWD,2002,2024
USS0011M01S,38.05,-111.34,SNWD,2013,2024
USS0011M03S,37.84,-111.88,SNWD,2003,2024
USS0011M06S,37.97,-111.83,SNWD,2000,2024
USS0011P02S,35.27,-111.74,SNWD,2008,2024
USS0011P08S,35.34,-111.65,SNWD,1997,2024
USS0011P13S,35.07,-111.84,SNWD,2002,2024
USS0011R03S,34.94,-111.52,SNWD,1984,2024
USS0011R05S,34.75,-111.41,SNWD,1999,2024
USS0011R06S,34.46,-111.41,SNWD,2002,2024
USS0011R10S,34.37,-111.01,SNWD,2003,2024
USS0011R12S,34.97,-111.51,SNWD,2008,2024
USS0011R13S,34.86,-111.61,SNWD,2012,2024
USS0012A02S,48.06,-112.76,SNWD,2001,2024
USS0012B12S,47.92,-112.82,SNWD,2001,2024
USS0012B13S,47.92,-112.79,SNWD,2002,2024
USS0012B14S,47.08,-112.73,SNWD,2002,2024
USS0012B16S,47.06,-112.6,SNWD,2002,2024
USS0012B17S,47.45,-112.81,SNWD,2002,2024
USS0012C11S,46.36,-112.26,SNWD,2001,2024
USS0012C13S,46.44,-112.19,SNWD,2002,2024
USS0012C22S,46.84,-112.51,SNWD,1999,2024
USS0012D09S,45.8,-112.52,SNWD,2003,2024
USS0012D11S,45.41,-112.96,SNWD,2001,2024
USS0012E07S,44.79,-112.06,SNWD,1998,2024
USS0012E08S,44.47,-112.98,SNWD,2003,2024
USS0012G17S,42.76,-112.48,SNWD,2011,2024
USS0012G18S,42.26,-112.13,SNWD,2011,2024
USS0012J02S,40.46,-112.25,SNWD,2012,2024
USS0012J06S,40.44,-112.24,SNWD,1997,2024
USS0012J07S,40.49,-112.61,SNWD,1997,2024
USS0012J09S,40.57,-112.17,SNWD,2004,2024
USS0012K01S,39.94,-112.41,SNWD,2000,2024
USS0012K02S,39.35,-112.33,SNWD,2010,2024
USS0012L04S,38.51,-112.02,SNWD,1998,2024
USS0012L05S,38.5,-112.01,SNWD,2010,2024
USS0012L06S,38.48,-112.39,SNWD,2003,2024
USS0012L07S,38.3,-112.36,SNWD,1996,2024
USS0012L12S,38.3,-112.44,SNWD,2003,2024
USS0012L15S,38.88,-112.25,SNWD,2005,2024
USS0012L20S,38.07,-112.17,SNWD,2007,2024
USS0012M03S,37.58,-112.9,SNWD,2003,2024
USS0012M05S,37.49,-112.58,SNWD,2003,2024
USS0012M06S,37.49,-112.51,SNWD,2004,2024
USS0012M07S,37.7,-112.65,SNWD,2014,2024
USS0012M11S,37.75,-112.78,SNWD,2012,2024
USS0012M13S,37.66,-112.74,SNWD,2003,2024
USS0012M14S,37.68,-112.86,SNWD,2011,2024
USS0012M17S,37.6,-112.92,SNWD,2013,2024
USS0012M23S,37.57,-112.84,SNWD,1996,2024
USS0012M26S,37.52,-112.27,SNWD,1998,2024
USS0012P01S,35.26,-112.06,SNWD,2009,2024
USS0012P02S,35.14,-112.15,SNWD,2001,2024
USS0013A15S,48.13,-113.02,SNWD,1999,2024
USS0013A19S,48.8,-113.86,SNWD,2001,2024
USS0013A24S,48.43,-113.94,SNWD,2003,2024
USS0013A25S,48.16,-113.95,SNWD,1996,2024
USS0013A26S,48.3,-113.33,SNWD,2001,2024
USS0013A27S,48.8,-113.67,SNWD,2002,2024
USS0013B07S,47.27,-113.76,SNWD,2001,2024
USS0013B22S,47.43,-113.78,SNWD,2003,2024
USS0013B24S,47.68,-113.96,SNWD,2002,2024
USS0013B25S,47.68,-114.0,SNWD,2002,2024
USS0013C01S,47.0,-113.93,SNWD,2002,2024
USS0013C03S,46.24,-113.77,SNWD,2002,2024
USS0013C13S,46.41,-113.43,SNWD,2001,2024
USS0013C31S,46.87,-113.28,SNWD,1999,2024
USS0013C33S,46.47,-113.39,SNWD,2003,2024
USS0013C36S,46.13,-113.31,SNWD,2003,2024
USS0013C38S,46.88,-113.32,SNWD,2002,2024
USS0013C39S,46.18,-113.85,SNWD,2002,2024
USS0013C43S,46.27,-113.16,SNWD,2003,2024
USS0013C44S,46.1,-113.13,SNWD,2002,2024
USS0013D10S,45.17,-113.5,SNWD,1999,2024
USS0013D16S,45.67,-113.95,SNWD,2015,2024
USS0013D19S,45.17,-113.58,SNWD,2001,2024
USS0013D22S,45.69,-113.97,SNWD,2001,2024
USS0013D26S,45.88,-113.33,SNWD,2003,2024
USS0013E06S,44.41,-113.4,SNWD,2007,2024
USS0013E16S,44.85,-113.84,SNWD,2010,2024
USS0013E18S,44.44,-113.32,SNWD,2016,2024
USS0013E23S,44.99,-113.44,SNWD,2001,2024
USS0013E27S,44.02,-113.47,SNWD,2003,2024
USS0013F03S,43.74,-113.94,SNWD,2010,2024
USS0013F04S,43.61,-113.93,SNWD,2017,2024
USS0013F09S,43.63,-113.97,SNWD,2007,2024
USS0013F13S,43.73,-113.83,SNWD,2001,2024
USS0013G01S,42.32,-113.62,SNWD,2001,2024
USS0013H05S,41.92,-113.41,SNWD,2010,2024
USS0013M02S,37.51,-113.4,SNWD,2005,2024
USS0013M04S,37.49,-113.85,SNWD,2005,2024
USS0013M05S,37.53,-113.05,SNWD,2001,2024
USS0013M06S,37.5,-113.94,SNWD,2004,2024
USS0013M07S,37.4,-113.46,SNWD,2004,2024
USS0014A11S,48.91,-114.77,SNWD,2003,2024
USS0014A12S,48.91,-114.86,SNWD,2003,2024
USS0014A14S,48.31,-114.84,SNWD,2001,2024
USS0014B04S,47.98,-114.35,SNWD,2010,2024
USS0014B05S,47.18,-114.33,SNWD,2002,2024
USS0014C04S,46.47,-114.63,SNWD,2000,2024
USS0014C05S,46.63,-114.58,SNWD,1999,2024
USS0014C12S,46.14,-114.51,SNWD,1999,2024
USS0014C13S,46.14,-114.45,SNWD,2001,2024
USS0014D02S,45.73,-114.48,SNWD,2003,2024
USS0014E01S,44.47,-114.49,SNWD,2011,2024
USS0014E04S,44.84,-114.27,SNWD,2012,2024
USS0014F02S,43.86,-114.21,SNWD,2012,2024
USS0014F03S,43.82,-114.26,SNWD,2008,2024
USS0014F04S,43.8,-114.85,SNWD,1999,2024
USS0014F08S,43.6,-114.67,SNWD,1999,2024
USS0014F11S,43.48,-114.83,SNWD,1999,2024
USS0014F12S,43.87,-114.71,SNWD,1996,2024
USS0014F16S,43.71,-114.16,SNWD,2003,2024
USS0014F17S,43.88,-114.67,SNWD,2005,2024
USS0014F19S,43.77,-114.42,SNWD,2003,2024
USS0014G01S,42.16,-114.19,SNWD,2006,2024
USS0014G02S,42.18,-114.29,SNWD,1999,2024
USS0014H04S,41.57,-115.03,SNWD,2012,2024
USS0014K01S,39.46,-114.65,SNWD,2011,2024
USS0014K02S,39.32,-114.62,SNWD,1998,2024
USS0014K05S,39.13,-114.96,SNWD,1998,2024
USS0014K07S,39.23,-114.24,SNWD,2012,2024
USS0014K08S,39.16,-114.61,SNWD,2011,2024
USS0014K09S,39.09,-114.9,SNWD,2012,2024
USS0014K10S,39.56,-114.63,SNWD,2011,2024
USS0014L04S,39.01,-114.31,SNWD,2010,2024
USS0015A03S,48.97,-115.95,SNWD,1996,2024
USS0015A05S,48.98,-115.82,SNWD,2002,2024
USS0015A08S,48.57,-115.45,SNWD,2001,2024
USS0015A12S,48.13,-115.62,SNWD,1998,2024
USS0015B02S,47.46,-115.71,SNWD,2002,2024
USS0015B09S,47.56,-115.82,SNWD,2006,2024
USS0015B14S,47.07,-115.96,SNWD,2009,2024
USS0015B21S,47.53,-115.78,SNWD,2012,2024
USS0015C04S,46.57,-115.74,SNWD,1999,2024
USS0015C05S,46.49,-115.8,SNWD,2009,2024
USS0015C06S,46.48,-115.63,SNWD,1999,2024
USS0015C09S,46.56,-115.29,SNWD,1999,2024
USS0015C10S,46.98,-115.03,SNWD,2002,2024
USS0015C16S,46.76,-115.3,SNWD,2000,2024
USS0015D01S,45.19,-115.97,SNWD,2003,2024
USS0015D06S,45.7,-115.23,SNWD,2000,2024
USS0015E02S,44.63,-115.79,SNWD,2000,2024
USS0015E04S,44.54,-115.56,SNWD,2002,2024
USS0015E08S,44.29,-115.66,SNWD,2010,2024
USS0015E09S,44.05,-115.44,SNWD,1996,2024
USS0015E11S,44.3,-115.23,SNWD,2000,2024
USS0015F01S,43.93,-115.67,SNWD,1998,2024
USS0015F04S,43.76,-115.24,SNWD,1996,2024
USS0015F05S,43.63,-115.44,SNWD,2000,2024
USS0015F06S,43.51,-115.57,SNWD,2017,2024
USS0015F09S,43.27,-115.35,SNWD,2010,2024
USS0015F14S,43.95,-115.27,SNWD,1996,2024
USS0015G02S,42.01,-115.0,SNWD,2003,2024
USS0015H01S,41.83,-115.45,SNWD,2008,2024
USS0015H03S,41.74,-115.47,SNWD,1999,2024
USS0015H04S,41.76,-115.69,SNWD,2000,2024
USS0015H09S,41.23,-116.03,SNWD,2004,2024
USS0015H14S,41.87,-115.25,SNWD,2002,2024
USS0015H19S,41.41,-115.45,SNWD,2012,2024
USS0015H20S,41.89,-115.86,SNWD,2012,2024
USS0015H24S,41.66,-115.32,SNWD,2002,2024
USS0015J01S,40.89,-115.2,SNWD,2000,2024
USS0015J06S,40.65,-115.38,SNWD,1996,2024
USS0015J09S,40.38,-115.53,SNWD,2001,2024
USS0015J12S,40.28,-115.53,SNWD,2001,2024
USS0015J15S,40.94,-115.1,SNWD,1998,2024
USS0015J22S,40.98,-115.17,SNWD,2012,2024
USS0015K03S,39.56,-115.84,SNWD,2003,2024
USS0015K04S,39.45,-115.98,SNWD,2011,2024
USS0015L01S,38.95,-115.38,SNWD,2012,2024
USS0015L02S,39.0,-115.42,SNWD,2012,2024
USS0015N09S,36.32,-115.7,SNWD,2008,2024
USS0015N10S,36.31,-115.68,SNWD,2008,2024
USS0015N11S,36.25,-115.63,SNWD,2008,2024
USS0016A04S,48.06,-116.23,SNWD,2011,2024
USS0016A08S,48.31,-116.07,SNWD,1999,2024
USS0016A10S,48.37,-116.64,SNWD,2000,2024
USS0016A12S,48.89,-116.76,SNWD,2000,2024
USS0016A14S,48.72,-116.46,SNWD,2003,2024
USS0016B14S,47.15,-116.27,SNWD,2002,2024
USS0016C01S,46.95,-116.34,SNWD,2014,2024
USS0016C02S,46.81,-116.85,SNWD,2000,2024
USS0016C20S,46.84,-116.12,SNWD,2000,2024
USS0016D08S,45.07,-116.45,SNWD,2014,2024
USS0016D09S,45.04,-116.13,SNWD,2004,2024
USS0016E05S,44.77,-116.25,SNWD,2002,2024
USS0016E10S,44.61,-116.98,SNWD,2012,2024
USS0016E11S,44.95,-116.14,SNWD,2000,2024
USS0016E14S,44.38,-116.34,SNWD,2001,2024
USS0016E18S,44.79,-116.09,SNWD,2001,2024
USS0016F02S,43.76,-116.1,SNWD,1999,2024
USS0016F08S,43.29,-116.85,SNWD,2000,2024
USS0016G01S,42.76,-116.9,SNWD,1998,2024
USS0016G07S,42.6,-116.56,SNWD,2002,2024
USS0016H02S,41.55,-116.01,SNWD,1998,2024
USS0016H03S,41.27,-116.8,SNWD,2012,2024
USS0016H04S,41.53,-116.01,SNWD,2000,2024
USS0016H05S,41.78,-116.03,SNWD,2003,2024
USS0016H06S,41.67,-116.07,SNWD,2012,2024
USS0016H07S,41.32,-116.34,SNWD,2009,2024
USS0016H08S,41.82,-116.1,SNWD,2002,2024
USS0016H11S,41.34,-116.98,SNWD,2012,2024
USS0016J01S,40.36,-116.86,SNWD,2001,2024
USS0017A01S,48.69,-117.18,SNWD,2004,2024
USS0017B04S,47.88,-117.09,SNWD,2003,2024
USS0017B06S,47.86,-117.04,SNWD,2006,2024
USS0017C04S,46.18,-117.54,SNWD,2000,2024
USS0017C05S,46.12,-117.85,SNWD,2001,2024
USS0017C06S,46.24,-117.39,SNWD,2000,2024
USS0017D02S,45.21,-117.19,SNWD,2000,2024
USS0017D06S,45.27,-117.69,SNWD,1998,2024
USS0017D07S,45.08,-117.55,SNWD,1999,2024
USS0017D08S,45.0,-117.17,SNWD,1998,2024
USS0017D18S,45.27,-117.17,SNWD,2002,2024
USS0017D20S,45.98,-117.95,SNWD,2007,2024
USS0017H02S,41.75,-117.53,SNWD,2004,2024
USS0017H07S,41.52,-117.63,SNWD,2000,2024
USS0017H08S,41.67,-117.57,SNWD,1999,2024
USS0017J02S,40.88,-117.59,SNWD,2011,2024
USS0017K04S,39.29,-117.11,SNWD,2003,2024
USS0018A19S,48.19,-118.46,SNWD,2014,2024
USS0018A21S,48.86,-118.4,SNWD,2003,2024
USS0018A26S,48.95,-118.99,SNWD,2010,2024
USS0018D04S,45.56,-118.45,SNWD,2001,2024
USS0018D06S,45.27,-118.85,SNWD,2004,2024
USS0018D08S,45.19,-118.55,SNWD,2001,2024
USS0018D09S,45.15,-118.22,SNWD,2004,2024
USS0018D19S,45.7,-118.11,SNWD,2004,2024
USS0018D20S,45.36,-118.47,SNWD,2006,2024
USS0018D21S,45.07,-118.15,SNWD,2005,2024
USS0018E03S,44.87,-118.11,SNWD,2003,2024
USS0018E05S,44.83,-118.19,SNWD,2006,2024
USS0018E08S,44.76,-118.31,SNWD,2004,2024
USS0018E09S,44.66,-118.43,SNWD,1996,2024
USS0018E16S,44.25,-118.52,SNWD,1998,2024
USS0018E18S,44.21,-118.64,SNWD,1998,2024
USS0018F01S,44.01,-118.84,SNWD,2006,2024
USS0018G01S,42.75,-118.69,SNWD,1998,2024
USS0018G02S,42.71,-118.63,SNWD,1997,2024
USS0018H01S,41.97,-118.19,SNWD,2004,2024
USS0018H02S,41.49,-119.0,SNWD,2011,2024
USS0019A02S,48.66,-119.84,SNWD,2000,2024
USS0019A09S,48.59,-119.87,SNWD,2014,2024
USS0019A13S,48.36,-119.08,SNWD,2003,2024
USS0019D02S,45.19,-119.25,SNWD,2003,2024
USS0019D03S,45.11,-119.5,SNWD,2001,2024
USS0019E03S,44.45,-119.93,SNWD,2005,2024
USS0019E07S,44.26,-119.02,SNWD,2005,2024
USS0019F01S,43.95,-119.54,SNWD,2004,2024
USS0019K04S,39.16,-119.9,SNWD,1996,2024
USS0019K07S,39.32,-119.89,SNWD,1998,2024
USS0019K08S,39.46,-119.94,SNWD,2006,2024
USS0019L03S,38.85,-119.94,SNWD,1998,2024
USS0019L05S,38.61,-119.92,SNWD,1998,2024
USS0019L06S,38.51,-119.63,SNWD,2000,2024
USS0019L07S,38.31,-119.6,SNWD,1998,2024
USS0019L08S,38.3,-119.55,SNWD,1999,2024
USS0019L13S,38.07,-119.23,SNWD,2001,2024
USS0019L17S,38.44,-119.37,SNWD,2004,2024
USS0019L19S,38.55,-119.8,SNWD,2000,2024
USS0019L24S,38.92,-119.92,SNWD,1999,2024
USS0019L38S,38.28,-119.61,SNWD,2000,2024
USS0019L39S,38.67,-119.82,SNWD,1999,2024
USS0019L40S,38.67,-119.61,SNWD,2001,2024
USS0019L41S,38.72,-119.89,SNWD,2003,2024
USS0019L42S,38.4,-119.54,SNWD,2003,2024
USS0019L43S,38.68,-119.96,SNWD,2003,2024
USS0019L44S,38.84,-119.89,SNWD,2003,2024
USS0019L45S,38.69,-119.99,SNWD,2004,2024
USS0020A05S,48.72,-120.66,SNWD,2000,2024
USS0020A07S,48.53,-120.99,SNWD,2006,2024
USS0020A09S,48.52,-120.74,SNWD,2002,2024
USS0020A12S,48.44,-120.92,SNWD,1999,2024
USS0020A23S,48.2,-120.92,SNWD,2005,2024
USS0020A41S,48.57,-120.78,SNWD,1999,2024
USS0020A46S,48.07,-120.85,SNWD,2010,2024
USS0020B02S,47.35,-120.68,SNWD,1999,2024
USS0020B07S,47.29,-120.37,SNWD,2002,2024
USS0020B11S,47.28,-120.49,SNWD,2003,2024
USS0020B24S,47.99,-120.57,SNWD,1997,2024
USS0020B25S,47.23,-120.29,SNWD,2001,2024
USS0020D01S,45.99,-120.68,SNWD,2012,2024
USS0020D02S,45.99,-120.81,SNWD,2008,2024
USS0020E02S,44.43,-120.33,SNWD,2006,2024
USS0020G02S,42.7,-120.8,SNWD,2003,2024
USS0020G06S,42.32,-120.83,SNWD,2001,2024
USS0020G09S,42.13,-120.84,SNWD,1999,2024
USS0020G12S,42.64,-120.95,SNWD,2001,2024
USS0020H01S,41.99,-120.72,SNWD,2014,2024
USS0020H02S,41.89,-120.75,SNWD,1999,2024
USS0020H06S,41.58,-120.3,SNWD,2006,2024
USS0020H12S,41.99,-120.18,SNWD,2006,2024
USS0020H13S,41.24,-120.79,SNWD,1998,2024
USS0020K03S,39.49,-120.28,SNWD,1999,2024
USS0020K04S,39.45,-120.29,SNWD,2001,2024
USS0020K05S,39.43,-120.31,SNWD,1998,2024
USS0020K13S,39.3,-120.18,SNWD,2002,2024
USS0020K25S,39.14,-120.22,SNWD,2003,2024
USS0020K27S,39.17,-120.15,SNWD,2003,2024
USS0020K30S,39.19,-120.26,SNWD,2002,2024
USS0020K31S,39.33,-120.37,SNWD,2005,2024
USS0020L02S,39.0,-120.13,SNWD,2003,2024
USS0020L06S,38.85,-120.08,SNWD,2002,2024
USS0020L10S,38.93,-120.05,SNWD,2000,2024
USS0021A01S,48.88,-121.26,SNWD,2001,2024
USS0021A07S,48.86,-121.44,SNWD,2008,2024
USS0021A09S,48.76,-121.7,SNWD,2006,2024
USS0021A28S,48.93,-121.2,SNWD,2009,2024
USS0021A31S,48.87,-121.79,SNWD,1996,2024
USS0021A32S,48.69,-121.91,SNWD,1996,2024
USS0021A35S,48.98,-121.08,SNWD,2000,2024
USS0021A36S,48.82,-121.93,SNWD,2002,2024
USS0021B01S,47.75,-121.09,SNWD,2002,2024
USS0021B04S,47.54,-121.09,SNWD,2000,2024
USS0021B10S,47.27,-121.34,SNWD,2002,2024
USS0021B13S,47.02,-121.46,SNWD,2006,2024
USS0021B17S,47.3,-121.6,SNWD,1998,2024
USS0021B20S,47.33,-121.47,SNWD,2005,2024
USS0021B21S,47.36,-121.57,SNWD,2005,2024
USS0021B31S,47.16,-121.42,SNWD,2006,2024
USS0021B42S,47.28,-121.67,SNWD,2002,2024
USS0021B48S,47.78,-121.7,SNWD,2003,2024
USS0021B50S,47.2,-121.78,SNWD,2007,2024
USS0021B51S,47.38,-121.06,SNWD,2001,2024
USS0021B55S,47.37,-121.44,SNWD,2003,2024
USS0021B59S,47.28,-121.47,SNWD,2003,2024
USS0021B60S,47.68,-121.61,SNWD,2003,2024
USS0021B62S,47.07,-121.59,SNWD,1997,2024
USS0021B63S,47.04,-121.94,SNWD,1999,2024
USS0021C10S,46.55,-121.17,SNWD,1997,2024
USS0021C13S,46.09,-121.76,SNWD,2006,2024
USS0021C14S,46.35,-121.51,SNWD,2006,2024
USS0021C17S,46.91,-121.48,SNWD,2005,2024
USS0021C20S,46.18,-121.93,SNWD,2006,2024
USS0021C26S,46.27,-121.96,SNWD,2006,2024
USS0021C28S,46.64,-121.38,SNWD,2002,2024
USS0021C33S,46.62,-121.39,SNWD,1996,2024
USS0021C35S,46.78,-121.75,SNWD,2006,2024
USS0021C38S,46.81,-121.33,SNWD,2003,2024
USS0021C39S,46.36,-121.08,SNWD,2000,2024
USS0021C40S,46.93,-121.95,SNWD,1998,2024
USS0021C41S,46.87,-121.53,SNWD,2006,2024
USS0021C42S,46.1,-121.96,SNWD,2007,2024
USS0021C43S,46.64,-121.83,SNWD,2014,2024
USS0021C44S,46.32,-121.94,SNWD,2014,2024
USS0021D01S,45.62,-121.7,SNWD,2006,2024
USS0021D04S,45.46,-121.7,SNWD,2006,2024
USS0021D08S,45.32,-121.72,SNWD,1995,2024
USS0021D12S,45.19,-121.69,SNWD,2005,2024
USS0021D13S,45.1,-121.75,SNWD,2002,2024
USS0021D14S,45.04,-121.93,SNWD,2003,2024
USS0021D33S,45.43,-121.86,SNWD,1996,2024
USS0021D35S,45.25,-121.74,SNWD,1997,2024
USS0021E04S,44.59,-121.97,SNWD,2005,2024
USS0021E05S,44.44,-121.95,SNWD,2004,2024
USS0021E06S,44.42,-121.86,SNWD,2002,2024
USS0021E07S,44.21,-121.87,SNWD,2003,2024
USS0021E13S,44.14,-121.64,SNWD,2006,2024
USS0021F10S,43.51,-121.98,SNWD,2006,2024
USS0021F12S,42.96,-121.18,SNWD,2001,2024
USS0021F21S,43.8,-121.95,SNWD,2005,2024
USS0021F22S,43.23,-121.81,SNWD,2005,2024
USS0021G03S,42.69,-121.43,SNWD,2000,2024
USS0021G04S,42.21,-121.13,SNWD,1998,2024
USS0021G16S,42.41,-121.68,SNWD,2006,2024
USS0021G17S,42.79,-121.98,SNWD,2006,2024
USS0022C09S,46.15,-122.15,SNWD,2003,2024
USS0022C10S,46.19,-122.25,SNWD,2005,2024
USS0022C12S,46.26,-122.18,SNWD,2005,2024
USS0022C13S,46.16,-122.18,SNWD,2002,2024
USS0022D01S,45.9,-122.22,SNWD,2008,2024
USS0022D02S,45.55,-122.0,SNWD,1996,2024
USS0022D03S,45.45,-122.03,SNWD,1997,2024
USS0022E07S,44.39,-122.17,SNWD,2002,2024
USS0022E08S,44.52,-122.09,SNWD,2004,2024
USS0022E09S,44.61,-122.23,SNWD,2003,2024
USS0022E10S,44.33,-122.09,SNWD,2011,2024
USS0022E11S,44.3,-122.04,SNWD,2011,2024
USS0022F03S,43.59,-122.06,SNWD,1998,2024
USS0022F04S,43.61,-122.12,SNWD,2005,2024
